frames,return
0.0,35.65788047688839
1000.0,21.753581329398735
2000.0,39.152268804423514
3000.0,47.75212591490706
4000.0,69.78904109699508
5000.0,77.2624493230454
6000.0,80.35322247220172
7000.0,915.3835592422066
8000.0,811.1708619205801
9000.0,914.630145929789
10000.0,897.7105355485556
11000.0,907.4808330345513
12000.0,179.74446325893817
13000.0,135.58606525401274
14000.0,144.1858149112377
15000.0,153.66244803616135
16000.0,142.9048417567145
17000.0,151.99573673080738
18000.0,188.37301212636677
19000.0,166.90632325859764
20000.0,165.94836709172816
21000.0,148.98016894002652
22000.0,154.8456038394681
23000.0,163.30062336933182
24000.0,693.0778209269004
25000.0,473.0392604490656
26000.0,740.1544917065644
27000.0,141.47506526336795
28000.0,227.72563629073272
29000.0,1008.45749220184
30000.0,147.73245034524155
31000.0,137.46239462310336
32000.0,308.46804390740584
33000.0,296.5446103866147
34000.0,254.12788183166973
35000.0,407.48966179120885
36000.0,219.07927472608867
37000.0,502.59057514107417
38000.0,621.7794193519611
39000.0,302.93792475454535
40000.0,413.9268771474595
41000.0,913.262330404297
42000.0,1520.0822655567458
43000.0,489.5172490957237
44000.0,1328.7626731366422
45000.0,486.62818114367116
46000.0,214.5984049684761
47000.0,953.4611653144848
48000.0,623.6304940170445
49000.0,1000.4190699002088
50000.0,1580.8674760706315
51000.0,1366.9653729151976
52000.0,928.6318859980075
53000.0,1584.0034435475604
54000.0,1106.1986584546148
55000.0,1282.2525668072237
56000.0,1201.3432379563164
57000.0,442.4612233169786
58000.0,461.2987812671811
59000.0,732.2547349826655
60000.0,381.80204090623874
61000.0,471.3170791763085
62000.0,245.4560667216967
63000.0,1311.0035809843637
64000.0,256.1325217624632
65000.0,497.63775868232926
66000.0,300.3492578805337
67000.0,1344.768250872535
68000.0,383.6575504947979
69000.0,1569.79466186637
70000.0,1465.6267186264804
71000.0,409.59818874124204
72000.0,1423.2248604552317
73000.0,349.7170423576157
74000.0,314.93214600351644
75000.0,1295.7453761789118
76000.0,590.2126238658517
77000.0,1630.5167474237442
78000.0,1616.491956823085
79000.0,1153.4451266392591
80000.0,1629.8277228384504
81000.0,1182.6973523506272
82000.0,1661.8877067020328
83000.0,313.003624397781
84000.0,1489.568808949234
85000.0,1604.5430762413457
86000.0,1606.4737592949537
87000.0,1604.958999186428
88000.0,1585.7977214022267
89000.0,1598.043282112854
90000.0,1507.7203816617
91000.0,1623.3665777691888
92000.0,1337.923760209042
93000.0,1612.7788353119677
94000.0,1573.439836222205
95000.0,1515.8262707216566
96000.0,1001.6363369626048
97000.0,1664.212951927024
98000.0,1480.4547841217375
99000.0,1571.5005133675377
100000.0,1604.1264201232877
101000.0,1609.4096841418814
102000.0,464.5011972131034
103000.0,1628.1800753900034
104000.0,1551.748065420413
105000.0,1616.4279677999061
106000.0,1643.0071474632566
107000.0,1601.107852321347
108000.0,1582.9630017997683
109000.0,1530.5623341677506
110000.0,1625.6460563482276
111000.0,1631.3226480155045
112000.0,1591.5208433569724
113000.0,1631.471233173024
114000.0,1156.6811968790512
115000.0,1597.8134283758286
116000.0,1621.739257096881
117000.0,1604.8688420572723
118000.0,1612.8247024548148
119000.0,1658.7770854236405
120000.0,1678.5160245013128
121000.0,1600.9520116997364
122000.0,1613.2567385125196
123000.0,1587.1284988150423
124000.0,1644.7489229121074
125000.0,1589.2134195320098
126000.0,1597.6023951882216
127000.0,1603.772648136244
128000.0,1657.5980604281287
129000.0,1657.6764856146538
130000.0,1577.9649468096104
131000.0,1586.3982544303167
132000.0,1643.7016709856216
133000.0,1625.1123444793513
134000.0,1598.2923591144872
135000.0,1233.270432855768
136000.0,1643.8639228142415
137000.0,1630.9771788162207
138000.0,1661.8480990294295
139000.0,1633.5600595205904
140000.0,965.4797513440647
141000.0,1686.0366944979767
142000.0,1632.5457154971189
143000.0,1640.5289912638636
144000.0,1670.2827678483668
145000.0,1621.4281725593846
146000.0,1644.334923929521
147000.0,1734.202248592713
148000.0,1711.7716694596807
149000.0,1687.4540189586833
150000.0,1657.046142486476
151000.0,1749.9928613447616
152000.0,1632.4376011889715
153000.0,1681.8564678784974
154000.0,1685.914988469299
155000.0,1738.6858882712422
156000.0,1725.7341637248016
157000.0,1775.4719418726897
158000.0,1749.8487208191766
159000.0,1663.6413478313639
160000.0,1695.6042231077
161000.0,1721.2389086039366
162000.0,1625.2951911880284
163000.0,1815.4776736163706
164000.0,1765.8614744582235
165000.0,1766.6497466437463
166000.0,1658.2656009822404
167000.0,1654.52262248107
168000.0,1716.3694775036497
169000.0,1724.54407619534
170000.0,1553.0887769193923
171000.0,1710.3480058303655
172000.0,1717.2963212147833
173000.0,1758.6691420208065
174000.0,1770.834128434425
175000.0,1765.865616509529
176000.0,1757.7310225369072
177000.0,1760.634180265156
178000.0,1771.328711767594
179000.0,1672.1380043537597
180000.0,1694.772364656168
181000.0,1764.771444371919
182000.0,1789.7006533870472
183000.0,1740.807362019953
184000.0,1751.7659933868451
185000.0,1746.4345248779537
186000.0,1748.9219578481582
187000.0,1753.452510269189
188000.0,1769.8109731614604
189000.0,1737.1858150396258
190000.0,1769.480151758454
191000.0,1752.8546980158933
192000.0,1778.3258710656594
193000.0,1761.3297601488591
194000.0,1737.4975625950235
195000.0,1752.550496758901
196000.0,1786.354527803548
197000.0,1790.6239722508499
198000.0,1820.1108003270422
199000.0,1796.1640479430407
200000.0,1789.0708391307123
201000.0,1826.9096689321639
202000.0,1794.0580387583686
203000.0,1778.1732447020397
204000.0,1848.044550344247
205000.0,1832.1902521565603
206000.0,1797.9892927126439
207000.0,1783.6167593929476
208000.0,1847.5175735251407
209000.0,1796.5920120070748
210000.0,1794.6313996049494
211000.0,1752.144446144552
212000.0,1831.2910258082798
213000.0,1813.0772289172485
214000.0,1809.6862913120592
215000.0,1891.7638682683637
216000.0,1857.206806692014
217000.0,1802.9914402253385
218000.0,1897.8760776740278
219000.0,1851.0691141441132
220000.0,1866.3962633574602
221000.0,1891.1185923973862
222000.0,1852.3189135416324
223000.0,1853.803078838728
224000.0,1897.3770968782248
225000.0,1858.4602175362506
226000.0,1829.7809761245028
227000.0,1756.479353686239
228000.0,1810.7705550940923
229000.0,1866.391758995919
230000.0,1879.9657138359883
231000.0,1823.314482642723
232000.0,1863.4014596899146
233000.0,1838.1506793952362
234000.0,1828.200168312933
235000.0,1843.8108567013846
236000.0,1822.2698168212667
237000.0,1807.3831528449766
238000.0,1837.5366987291015
239000.0,1835.8556889573144
240000.0,1861.6069736726663
241000.0,1843.4595312743395
242000.0,1869.1990117636171
243000.0,1859.5529092954978
244000.0,1049.7928699362376
245000.0,1834.335887830615
246000.0,1901.1768085579467
247000.0,1862.8538774420838
248000.0,1872.1250654470768
249000.0,1896.6860349377298
250000.0,1830.4831646171774
251000.0,1820.9467119066317
252000.0,1821.8051148520092
253000.0,1794.8628620448726
254000.0,1880.4537022860409
255000.0,1914.7670960739015
256000.0,1923.119262093303
257000.0,1889.753088533318
258000.0,1921.1501777532108
259000.0,1875.8166382460827
260000.0,1906.3102693816002
261000.0,1943.6078650403144
262000.0,1891.5256508070668
263000.0,1847.4185300197144
264000.0,1888.4545347284432
265000.0,1969.0754218740608
266000.0,1850.0821617902418
267000.0,1954.1585063978484
268000.0,1897.8757087650142
269000.0,1866.0748799597316
270000.0,1907.5638375040287
271000.0,1977.2360677555557
272000.0,1885.7861502384571
273000.0,2002.044303205779
274000.0,1928.9599828467942
275000.0,1935.9208815259296
276000.0,1896.6691116567708
277000.0,1936.9693411456733
278000.0,1929.5254162586848
279000.0,1929.9042966862992
280000.0,1932.1714090606338
281000.0,1895.4833798800794
282000.0,1936.8390255856598
283000.0,1952.76798302025
284000.0,1915.5807848542886
285000.0,1916.3948758000213
286000.0,1973.0321029228217
287000.0,1738.0757499392992
288000.0,1972.2011693374473
289000.0,1983.9177202304415
290000.0,1974.5265794624202
291000.0,2058.2321134352383
292000.0,2006.1844436570602
293000.0,1978.6265737929732
294000.0,2007.8752841824842
295000.0,2017.7325964693596
296000.0,1968.4566114579766
297000.0,1975.6353798028015
298000.0,2035.2575111811104
299000.0,1982.009082009486
300000.0,1952.3831281328369
301000.0,2033.0609444073825
302000.0,1913.8176175951394
303000.0,2010.3217435332783
304000.0,2020.3112591921456
305000.0,2037.7884370475435
306000.0,1964.693492116315
307000.0,1951.1515163188626
308000.0,2019.1166981001415
309000.0,1952.4779026274718
310000.0,2031.3696257019812
311000.0,2080.6156309173075
312000.0,2027.7827173670128
313000.0,2042.15286440288
314000.0,2057.5011915257683
315000.0,1982.2414002609244
316000.0,2082.4448485489725
317000.0,1429.4784918208445
318000.0,2010.0806389064423
319000.0,1994.3128345813518
320000.0,1935.5948361398357
321000.0,1932.631197146007
322000.0,1982.4871890433396
323000.0,1967.6914266091208
324000.0,1882.3674151642722
325000.0,1941.9891685390344
326000.0,1913.77839614726
327000.0,1977.1670226832466
328000.0,1984.740032699336
329000.0,1920.203700587947
330000.0,1904.688466439203
331000.0,2053.5314511677807
332000.0,2048.149298375554
333000.0,2072.219176510076
334000.0,2076.3868912443304
335000.0,1962.1428959484297
336000.0,2040.6525637852976
337000.0,1926.4710522881892
338000.0,2016.9233660267207
339000.0,1967.1289992332913
340000.0,2003.3689076631917
341000.0,2042.0019441346178
342000.0,2017.304345223222
343000.0,1926.4122257057634
344000.0,1992.8104371470706
345000.0,1233.1118972891531
346000.0,2032.6530375217774
347000.0,1979.9893675139813
348000.0,1981.1167482917688
349000.0,1931.4199427134772
350000.0,2134.8317867981564
351000.0,2035.709948826938
352000.0,2018.0819337165613
353000.0,2163.107514933735
354000.0,2029.4884419378368
355000.0,2123.300011523505
356000.0,1986.8109680214386
357000.0,2021.2601387371362
358000.0,2069.661390056775
359000.0,2002.2693462866146
360000.0,2063.55246171786
361000.0,1942.780807866962
362000.0,1973.9941184597308
363000.0,1990.7682329907109
364000.0,2010.2823395223184
365000.0,2104.4751312620397
366000.0,2179.9886976734415
367000.0,2100.4424797041647
368000.0,2093.8376985211494
369000.0,2016.2971954128093
370000.0,2151.220560889919
371000.0,1990.2228934481464
372000.0,1977.6550052700172
373000.0,2135.4339143117627
374000.0,2100.472481454358
375000.0,2081.3488317189967
376000.0,2049.540130173154
377000.0,2048.2481717493224
378000.0,2132.2226183831663
379000.0,2068.265522675889
380000.0,2074.5456790670037
381000.0,2127.7196345500383
382000.0,2172.5007395340212
383000.0,2110.4803591968
384000.0,2140.5741820135186
385000.0,2055.9608034898633
386000.0,2163.970311437074
387000.0,2077.331328501951
388000.0,2154.021014419263
389000.0,2189.389717774943
390000.0,2218.0130288788905
391000.0,2143.7953685130865
392000.0,2040.685929901175
393000.0,2131.0025309626226
394000.0,2140.9734853350838
395000.0,2216.415965678901
396000.0,2171.17230901101
397000.0,2174.236978343979
398000.0,2164.178931576468
399000.0,2159.3615473738114
400000.0,2121.776075748295
401000.0,2173.357852553683
402000.0,2110.3355978730806
403000.0,2160.5570656671025
404000.0,2130.5977755084937
405000.0,2150.688975703232
406000.0,2203.417942923122
407000.0,2176.935552956838
408000.0,2152.311903158191
409000.0,2192.5656690485043
410000.0,2140.833697552752
411000.0,2190.3328039018343
412000.0,2181.225003770566
413000.0,2216.903089594296
414000.0,2190.389817459683
415000.0,2253.3395019991426
416000.0,2203.24959498807
417000.0,2153.562125914495
418000.0,2184.9528022061154
419000.0,2218.708332844066
420000.0,2108.9228929870833
421000.0,2223.5136460347658
422000.0,108.01141995515066
423000.0,2161.744358807484
424000.0,2174.367924507544
425000.0,24.814187620501617
426000.0,2138.28608531928
427000.0,2147.941226716184
428000.0,112.95228375127915
429000.0,2173.0161689906727
430000.0,2200.191650301156
431000.0,26.961528662504858
432000.0,2152.574193608577
433000.0,2225.000523133153
434000.0,2150.791377082024
435000.0,2210.545508412858
436000.0,2132.47576397155
437000.0,2158.0917454001615
438000.0,1998.5920729622392
439000.0,2148.445722708697
440000.0,2153.3242769069675
441000.0,2163.675518735772
442000.0,2168.8146240582187
443000.0,2228.5708381568757
444000.0,2087.5782678270916
445000.0,2178.7997422486724
446000.0,2198.6062064084617
447000.0,2296.7871042236206
448000.0,2151.80561873491
449000.0,2165.534572769647
450000.0,2242.9738475921577
451000.0,2203.218112440915
452000.0,2134.9740156155885
453000.0,2298.5883656040255
454000.0,2233.0940882565014
455000.0,2147.5758140085695
456000.0,2249.1291904507225
457000.0,2142.728920890149
458000.0,2270.286572659743
459000.0,2314.578357191549
460000.0,2226.0187564235584
461000.0,2224.4750903548597
462000.0,2287.3032410113
463000.0,2267.8398362309686
464000.0,2243.858177951059
465000.0,2257.362715845649
466000.0,2266.168850583565
467000.0,2238.2211056631118
468000.0,2221.7004404822023
469000.0,2235.2584221420248
470000.0,2285.038391230872
471000.0,2260.501673049261
472000.0,2284.9772287331048
473000.0,2275.8213197428718
474000.0,2251.6191645274735
475000.0,2195.9506389281573
476000.0,2280.526535181998
477000.0,2306.3909343773385
478000.0,2233.435612861932
479000.0,2280.275256491862
480000.0,2329.4163335213298
481000.0,2311.9583140455456
482000.0,2284.4119097724624
483000.0,2332.2193096933092
484000.0,2339.872253743636
485000.0,2362.3179348557387
486000.0,2341.17497358517
